pickup_datetime,lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp,gearTime,HeartTime,GyroTime,RateTime,PressureTime,TempTime
2021-3-30 11:0:58,23.5636,120.4778,-0.06000000000000005,4,12.12,46.99,128.0,29.16,39659,39659,39657,39657,39657,39659
2021-3-30 11:1:2,23.5636,120.4778,-2.705,4,12.585,46.99,126.0,29.16,39662,39662,39661,39661,39661,39662
2021-3-30 11:1:4,23.563633333333335,120.4778,-4.82,4,12.63,46.99,126.0,29.25,39663,39663,39663,39663,39663,39663
2021-3-30 11:1:7,23.5635,120.4778,-1.375,4,12.63,46.99,127.0,29.34,39667,39667,39666,39666,39666,39667
2021-3-30 11:1:10,23.5635,120.4778,-1.9375,4,12.682500000000001,46.99,122.0,29.34,39671,39671,39670,39670,39670,39671
2021-3-30 11:1:15,23.5635,120.47773333333333,-1.7275,4,12.84,52.8325,128.0,29.25,39677,39677,39674,39674,39674,39677
2021-3-30 11:1:18,23.5635,120.4777,-2.28,4,12.88,54.78,130.0,29.16,39678,39678,39678,39677,39678,39678
2021-3-30 11:1:21,23.563,120.4772,-0.5425,4,12.795000000000002,52.8325,128.0,29.07,39681,39681,39680,39680,39680,39681
2021-3-30 11:1:25,23.563,120.4772,-1.1066666666666665,4,12.603333333333333,41.44,96.0,28.97,39685,39685,39684,39684,39684,39685
2021-3-30 11:1:28,23.563,120.4771,-1.0300000000000002,4,13.4,38.665,127.0,29.07,39688,39688,39687,39687,39687,39688
2021-3-30 11:1:30,23.5629,120.4771,-2.66,4,13.59,46.99,128.0,28.97,39689,39689,39689,39689,39689,39689
2021-3-30 11:1:33,23.5629,120.4771,-1.93,4,12.73,53.4,128.0,29.16,39692,39692,39692,39692,39692,39692
2021-3-30 11:1:39,23.5628,120.477,-1.18,4,12.96,46.99,128.0,28.97,39698,39698,39698,39698,39698,39698
2021-3-30 11:1:42,23.5627,120.476925,-2.216666666666667,4,12.906666666666666,49.586666666666666,50.0,29.34,39703,39703,39702,39702,39702,39703
2021-3-30 11:1:46,23.5624,120.4767,-4.35625,4,12.05,51.725,127.0,29.43,39706,39706,39705,39705,39705,39706
2021-3-30 11:1:52,23.562333333333335,120.4766,-3.595,4,12.42,26.130000000000003,78.0,29.07,39714,39714,39713,39711,39713,39714
2021-3-30 11:1:55,23.5623,120.4766,-0.41,4,12.344999999999999,21.92,129.0,29.16,39715,39715,39715,39714,39715,39715
2021-3-30 11:1:58,23.5623,120.4766,-1.89,4,12.11,50.58,129.0,29.25,39719,39719,39719,39718,39719,39719
2021-3-30 11:2:2,23.562271428571428,120.47657142857143,-4.128333333333334,4,12.333333333333334,14.145,96.0,29.53,39724,39724,39723,39722,39723,39724
2021-3-30 11:2:11,23.5622,120.4765,-2.12,4,13.28,38.38,130.0,29.62,39732,39732,39732,39731,39732,39732
2021-3-30 11:4:2,23.5606,120.4753,0.4,1,6.535,29.095,128.0,28.97,39843,39843,39841,39841,39841,39843
2021-3-30 11:4:6,23.5606,120.4753,-0.19333333333333325,2,9.39,8.01,129.0,29.07,39847,39847,39845,39845,39845,39847
2021-3-30 11:4:12,23.5606,120.4753,0.47999999999999976,2,14.310000000000002,5.359999999999999,127.0,29.16,39854,39854,39851,39851,39851,39854
2021-3-30 11:4:14,23.5606,120.4753,-0.14,2,13.21,6.27,130.0,29.16,39853,39853,39853,39853,39853,39853
2021-3-30 11:4:19,23.560433333333332,120.47516666666667,-1.615,2,14.13,5.765000000000001,76.0,29.25,39860,39860,39859,39858,39859,39860
2021-3-30 11:4:22,23.5601,120.47492000000001,-1.39,2,14.4,5.7,128.0,29.34,39861,39861,39861,39861,39861,39861
2021-3-30 11:4:27,23.560025,120.4748,-5.2675,2,13.42,17.325000000000003,127.0,29.07,39870,39870,39867,39866,39867,39870
2021-3-30 11:4:31,23.56,120.4748,-3.7399999999999998,2,14.98,37.43666666666667,122.0,29.25,39873,39873,39871,39871,39871,39873
2021-3-30 11:4:34,23.56,120.4748,-2.28,2,15.468333333333334,53.39,127.0,29.25,39874,39874,39874,39873,39874,39874
2021-3-30 11:4:40,23.559925,120.4747,-3.3475,1,16.21,41.285,128.0,29.07,39883,39883,39880,39879,39880,39883
2021-3-30 11:4:44,23.5599,120.4747,-3.73,1,16.8375,37.25,128.0,29.25,39884,39884,39884,39883,39884,39884
2021-3-30 11:4:47,23.5599,120.47465,-1.35,1,20.146666666666665,52.24,128.0,29.34,39889,39889,39887,39887,39887,39889
2021-3-30 11:4:51,23.560025,120.474425,-2.4775,1,20.89,52.545,122.0,29.07,39892,39892,39891,39890,39891,39892
2021-3-30 11:4:55,23.5604,120.4739,-10.928333333333333,1,17.336666666666666,47.15833333333333,127.0,29.07,39896,39896,39895,39894,39895,39896
2021-3-30 11:5:0,23.560450000000003,120.47385,-4.958571428571428,1,13.260000000000002,53.934285714285714,129.0,29.07,39903,39903,39901,39900,39901,39903
2021-3-30 11:5:6,23.5605,120.4738,1.1525,4,14.772857142857143,54.77,102.0,29.07,39910,39910,39908,39906,39908,39910
2021-3-30 11:5:14,23.5605,120.47376249999999,0.3425,3,12.045,54.401250000000005,128.0,28.79,39917,39917,39916,39913,39916,39917
2021-3-30 11:5:22,23.5605,120.4737,1.3025000000000002,3,12.4,52.557500000000005,109.0,28.79,39925,39925,39924,39921,39924,39925
2021-3-30 11:5:28,23.56095,120.47399999999999,1.6219999999999999,3,13.943333333333333,33.968,128.0,29.16,39931,39931,39928,39927,39928,39931
2021-3-30 11:5:34,23.5614,120.47436666666667,-1.6119999999999997,3,14.254999999999999,36.227999999999994,128.0,29.25,39936,39936,39933,39933,39933,39936
2021-3-30 11:5:37,23.561439999999997,120.4744,0.27749999999999997,3,14.33,37.4375,129.0,29.43,39939,39939,39938,39937,39938,39939
2021-3-30 11:5:42,23.5615,120.4744,-0.4966666666666667,3,14.555,18.206666666666667,98.0,29.8,39943,39943,39942,39941,39942,39943
2021-3-30 11:5:46,23.5615,120.474425,-2.83,3,14.485,24.85,127.0,29.99,39947,39947,39945,39945,39945,39947
2021-3-30 11:5:50,23.561533333333333,120.4745,-4.045,3,14.879999999999999,10.135,121.0,30.17,39951,39951,39949,39949,39949,39951
2021-3-30 11:5:56,23.561574999999998,120.47447500000001,-1.83,3,15.13,8.05,129.0,30.45,39955,39955,39955,39955,39955,39955
2021-3-30 11:6:0,23.5617,120.4746,-0.58,3,13.59,11.594999999999999,103.0,30.27,39961,39961,39959,39959,39959,39961
2021-3-30 11:6:4,23.561799999999998,120.47466,-1.1866666666666665,3,12.91,23.6,127.0,30.27,39965,39965,39963,39963,39963,39965
2021-3-30 11:6:9,23.56222,120.47492,0.3175,3,12.562000000000001,40.2,128.0,30.36,39970,39970,39969,39968,39969,39970
2021-3-30 11:6:14,23.5623,120.475,-1.8299999999999998,3,13.366,26.435,128.0,30.36,39976,39976,39973,39973,39973,39976
2021-3-30 11:6:18,23.562350000000002,120.475,-3.703333333333333,3,13.115,31.456666666666663,128.0,30.36,39980,39980,39979,39978,39979,39980
2021-3-30 11:6:25,23.5624,120.4751,-2.49,3,12.96,6.28,130.0,30.27,39984,39984,39984,39984,39984,39984
2021-3-30 11:6:29,23.562416666666667,120.4751,-1.53,3,13.473333333333333,34.504000000000005,96.0,30.17,39990,39990,39989,39988,39989,39990
2021-3-30 11:6:35,23.562833333333334,120.47536666666666,-1.8375000000000001,3,12.5275,15.042499999999997,128.0,30.27,39997,39997,39994,39994,39994,39997
2021-3-30 11:6:38,23.563,120.47554,-4.5600000000000005,1,12.475000000000001,10.825,78.0,29.99,40000,40000,39998,39998,39998,40000
2021-3-30 11:6:43,23.563,120.4756,-4.98,1,13.5,9.825,127.0,29.8,40004,40004,40002,40002,40002,40004
2021-3-30 11:6:47,23.563033333333333,120.4756,0.79,1,15.226666666666667,26.130000000000003,128.0,29.62,40008,40008,40006,40006,40006,40008
2021-3-30 11:6:50,23.5631,120.4756,4.04,1,15.46,45.11,128.0,29.43,40010,40010,40010,40009,40010,40010
2021-3-30 11:6:54,23.5631,120.47562500000001,6.661999999999999,1,16.439999999999998,25.828,68.0,29.34,40015,40015,40013,40013,40013,40015
2021-3-30 11:6:58,23.563133333333333,120.4757,-7.423333333333334,1,17.56,54.36333333333333,127.0,29.07,40019,40019,40018,40017,40018,40019
2021-3-30 11:7:1,23.563299999999998,120.47578,-3.456666666666667,1,17.566666666666666,54.31,115.0,29.25,40022,40022,40021,40021,40021,40022
2021-3-30 11:7:6,23.563650000000003,120.47605,-3.4200000000000004,1,17.933333333333334,50.336666666666666,96.0,29.25,40025,40025,40024,40024,40024,40025
2021-3-30 11:7:8,23.5638,120.4762,-0.5133333333333332,1,18.613333333333333,45.14666666666666,115.0,29.25,40028,40028,40027,40027,40027,40028
2021-3-30 11:7:11,23.5638,120.4762,-4.718,1,18.372,48.538,129.0,29.25,40031,40031,40030,40030,40030,40031
2021-3-30 11:7:15,23.563866666666666,120.47626666666666,-5.48,1,18.96,46.98,128.0,29.25,40037,40037,40035,40035,40035,40037
2021-3-30 11:7:18,23.5639,120.4763,-3.9325,1,19.02,48.2025,101.0,29.07,40038,40038,40037,40037,40037,40038
2021-3-30 11:7:24,23.563850000000002,120.47625,-5.18,1,17.79,41.17,127.0,29.16,40043,40043,40043,40043,40043,40043
2021-3-30 11:7:26,23.564,120.4764,-5.0075,1,14.455,46.98,127.0,29.25,40046,40046,40045,40045,40045,40046
2021-3-30 11:7:30,23.564,120.4764,2.5742857142857143,6,11.25153846153846,46.98,103.0,28.97,40050,40050,40049,40049,40049,40050
2021-3-30 11:7:42,23.564411111111113,120.4767111111111,0.5099999999999999,6,9.315714285714286,50.31857142857143,128.0,29.25,40066,40066,40063,40062,40063,40066
2021-3-30 11:7:51,23.56375,120.47755000000001,3.7233333333333336,6,11.073333333333332,44.383333333333326,131.0,29.34,40074,40074,40070,40069,40070,40074
2021-3-30 11:7:53,23.5641,120.4774,2.69,6,10.372499999999999,46.98,64.0,29.34,40073,40073,40073,40072,40073,40073
2021-3-30 11:7:56,23.5641,120.4774,1.15,6,10.18,46.98,129.0,29.34,40077,40077,40076,40076,40076,40077
2021-3-30 11:8:0,23.5641,120.4774,1.6949999999999998,6,9.7075,46.98,129.0,29.34,40080,40080,40079,40079,40079,40080
2021-3-30 11:8:4,23.5641,120.4774,0.18999999999999995,6,9.853333333333333,46.98,130.0,29.16,40084,40084,40083,40083,40083,40084
2021-3-30 11:8:6,23.5641,120.4775,-0.93,6,10.22,46.98,131.0,29.07,40086,40086,40086,40086,40086,40086
2021-3-30 11:8:10,23.5641,120.4775,-0.284,6,10.468,46.98,55.0,29.07,40090,40090,40089,40089,40089,40090
2021-3-30 11:8:15,23.5641,120.4775,0.585,6,9.89,46.98,129.0,28.97,40096,40096,40094,40094,40094,40096
2021-3-30 11:8:19,23.5641,120.4775,0.19625000000000004,6,9.595714285714287,47.95375,130.0,29.25,40099,40099,40098,40098,40098,40099
2021-3-30 11:8:25,23.563928571428573,120.47772857142857,-1.7,3,9.29142857142857,54.77,129.0,29.16,40108,40108,40106,40105,40106,40108
2021-3-30 11:8:32,23.5637,120.4779,-0.8933333333333333,3,11.379999999999999,52.17333333333333,128.0,28.97,40115,40115,40113,40112,40113,40115
2021-3-30 11:8:38,23.56362,120.4779,-1.2600000000000002,4,11.896,52.362,127.0,28.97,40122,40122,40119,40118,40119,40122
2021-3-30 11:8:43,23.5636,120.4779,-2.03,4,13.18,46.98,122.0,28.97,40126,40126,40124,40123,40124,40126
2021-3-30 11:8:46,23.5636,120.4779,-1.7066666666666666,4,13.316666666666666,46.98,98.0,29.07,40127,40127,40126,40126,40126,40127
2021-3-30 11:8:50,23.5636,120.4779,-1.745,4,13.65,46.98,108.0,29.07,40130,40130,40129,40129,40129,40130
2021-3-30 11:8:52,23.563249999999996,120.47735,-2.43,4,13.71,46.98,97.0,29.16,40131,40131,40131,40131,40131,40131
2021-3-30 11:8:54,23.5631,120.4772,-0.54,4,13.3,54.77,97.0,29.07,40133,40133,40133,40133,40133,40133
2021-3-30 11:8:56,23.5631,120.4772,-0.19,4,13.07,46.98,97.0,29.16,40136,40136,40136,40136,40136,40136
2021-3-30 11:9:0,23.563,120.4772,-0.31666666666666665,4,13.15,46.98,130.0,29.16,40140,40140,40139,40139,40139,40140
2021-3-30 11:9:3,23.563,120.4771,-0.22399999999999998,4,13.3825,46.98,128.0,29.07,40143,40143,40142,40142,40142,40143
2021-3-30 11:9:7,23.562974999999998,120.4771,-1.4,4,13.41,46.98,128.0,29.07,40148,40148,40147,40146,40147,40148
2021-3-30 11:9:11,23.5629,120.4771,-2.238,4,13.106,46.98,130.0,28.97,40151,40151,40150,40150,40150,40151
2021-3-30 11:9:15,23.5629,120.477,-1.5566666666666666,4,13.783333333333333,46.98,128.0,28.97,40157,40157,40155,40155,40155,40157
2021-3-30 11:9:19,23.5629,120.477,-1.3533333333333333,4,13.573333333333332,48.61,55.0,28.97,40159,40159,40158,40158,40158,40159
2021-3-30 11:9:21,23.5628,120.477,-1.14,4,12.98,51.87,55.0,28.97,40161,40161,40161,40161,40161,40161
2021-3-30 11:9:25,23.5623,120.4766,1.8125,4,12.4175,46.98,127.0,28.97,40165,40165,40164,40164,40164,40165
2021-3-30 11:9:28,23.5623,120.476575,-2.753333333333333,4,12.176666666666668,46.98,103.0,28.97,40169,40169,40168,40168,40168,40169
2021-3-30 11:9:32,23.5623,120.4765,-2.29,4,13.35,46.98,122.0,29.25,40172,40172,40171,40171,40171,40172
2021-3-30 11:9:36,23.5622,120.4765,-3.17,4,13.9275,48.2025,96.0,29.34,40176,40176,40175,40175,40175,40176
2021-3-30 11:9:39,23.562192857142858,120.47649285714286,-0.5815384615384616,4,13.292307692307693,51.49384615384615,64.0,29.43,40180,40180,40179,40179,40179,40180
2021-3-30 11:9:53,23.5621,120.4764,-0.5800000000000001,4,12.813333333333334,46.98,127.0,29.16,40193,40193,40192,40192,40192,40193
2021-3-30 11:9:56,23.562,120.4764,0.5549999999999999,4,12.6625,46.98,128.0,29.43,40196,40196,40195,40195,40195,40196
2021-3-30 11:10:0,23.5615,120.476,-2.2024999999999997,4,13.3775,49.195,98.0,29.43,40200,40200,40199,40199,40199,40200
2021-3-30 11:10:4,23.5615,120.4759,-2.12,4,13.655000000000001,51.41,54.0,29.43,40205,40205,40203,40203,40203,40205
2021-3-30 11:10:8,23.561466666666664,120.4759,-1.97,4,12.850000000000001,50.096,128.0,29.34,40209,40209,40207,40207,40207,40209
2021-3-30 11:10:11,23.5614,120.4759,-3.14,4,12.717500000000001,54.77,128.0,29.25,40212,40212,40212,40211,40212,40212
2021-3-30 11:10:16,23.5614,120.475875,-0.685,1,12.879999999999999,51.865,129.0,29.25,40217,40217,40215,40215,40215,40217
2021-3-30 11:10:20,23.5614,120.4758,-0.87,1,12.866,53.666000000000004,77.0,29.25,40220,40220,40219,40219,40219,40220
2021-3-30 11:10:24,23.5613,120.4758,-1.755,3,14.092,54.77,65.0,29.25,40227,40227,40224,40224,40224,40227
2021-3-30 11:10:30,23.561033333333334,120.47563333333333,-1.125,1,14.596,50.875,76.0,29.25,40232,40232,40230,40229,40230,40232
2021-3-30 11:10:36,23.5605,120.4753,-0.11285714285714286,1,15.026666666666666,46.98,65.0,29.34,40236,40236,40234,40234,40234,40236
2021-3-30 11:10:41,23.5605,120.4752,-1.85,1,16.17,53.39,127.0,29.25,40244,40244,40241,40240,40241,40244
2021-3-30 11:10:45,23.560475,120.4752,-1.6066666666666667,1,16.022000000000002,53.85,128.0,29.07,40246,40246,40244,40244,40244,40246
2021-3-30 11:10:49,23.5604,120.4751,-2.92,1,13.955,52.01,128.0,28.88,40252,40252,40250,40249,40250,40252
2021-3-30 11:10:52,23.560425000000002,120.4751,-2.02,1,14.57,53.39,128.0,28.88,40251,40251,40251,40251,40251,40251
2021-3-30 11:10:56,23.5603,120.4751,-2.5425,1,15.5175,51.447500000000005,97.0,29.07,40256,40256,40255,40255,40255,40256
2021-3-30 11:10:59,23.5603,120.47505,-1.4766666666666666,1,19.0,54.77,129.0,29.25,40261,40261,40259,40259,40259,40261
2021-3-30 11:11:3,23.5603,120.475,-0.5866666666666667,1,20.436666666666667,53.803333333333335,130.0,28.88,40263,40263,40262,40262,40262,40263
2021-3-30 11:11:6,23.560119999999998,120.47492,-8.499999999999998,1,22.522,52.478,78.0,28.79,40267,40267,40265,40265,40265,40267
2021-3-30 11:11:11,23.55996,120.4744,-16.0525,1,22.619999999999997,53.9075,76.0,29.16,40273,40273,40270,40270,40270,40273
2021-3-30 11:11:16,23.56025,120.47405,-4.548,1,18.1,54.77,76.0,28.88,40279,40279,40278,40276,40278,40279
2021-3-30 11:11:22,23.5603,120.474,-6.77,1,18.91,18.109999999999992,128.0,29.34,40286,40286,40283,40282,40283,40286
2021-3-30 11:11:26,23.56031666666667,120.47398333333334,-3.4885714285714284,2,16.763333333333332,37.31285714285714,128.0,29.34,40287,40287,40285,40285,40285,40287
2021-3-30 11:11:32,23.5604,120.4739,0.13,4,13.2625,53.775000000000006,102.0,29.16,40294,40294,40292,40291,40292,40294
2021-3-30 11:11:36,23.56042,120.47388,0.7385714285714285,4,12.73,52.86714285714286,55.0,29.16,40297,40297,40296,40295,40296,40297
2021-3-30 11:11:41,23.5608,120.47397142857143,0.14750000000000002,4,13.134,51.7875,122.0,29.16,40304,40304,40303,40301,40303,40304
2021-3-30 11:11:48,23.56125,120.47425,-2.9800000000000004,4,13.8675,46.98,98.0,29.34,40309,40309,40307,40306,40307,40309
2021-3-30 11:11:50,23.5613,120.4743,-3.031428571428571,4,13.836,47.94,128.0,29.43,40312,40312,40310,40310,40310,40312
2021-3-30 11:11:56,23.5613,120.4743,1.49,4,13.59,50.34,78.0,29.71,40318,40318,40317,40315,40317,40318
2021-3-30 11:13:44,23.5625,120.4753,-2.8257142857142856,5,6.2,47.95,128.0,30.08,40425,40425,40423,40423,40423,40425
2021-3-30 11:13:49,23.5625,120.4753,-5.105555555555555,3,10.355,49.97666666666667,128.0,30.36,40431,40431,40430,40429,40430,40431
2021-3-30 11:13:58,23.5625,120.4753,-0.3599999999999999,2,12.52,46.99,128.0,29.99,40441,40441,40439,40437,40439,40441
2021-3-30 11:14:1,23.5625,120.4753,-0.51,2,12.959999999999999,49.586666666666666,127.0,29.8,40442,40442,40441,40441,40441,40442
2021-3-30 11:14:5,23.5625,120.4753,-0.892,2,13.766,53.222,127.0,29.34,40445,40445,40444,40444,40444,40445
2021-3-30 11:14:10,23.5632,120.47573333333334,-1.2533333333333334,2,14.496666666666666,46.99,128.0,29.62,40451,40451,40449,40449,40449,40451
2021-3-30 11:14:13,23.5632,120.4758,-1.3599999999999999,2,15.175,46.99,128.0,29.53,40453,40453,40452,40452,40452,40453
2021-3-30 11:14:17,23.5632,120.4758,-0.7599999999999999,2,15.605,46.99,128.0,29.53,40457,40457,40456,40456,40456,40457
2021-3-30 11:14:18,23.5633,120.4758,0.11,2,15.54,46.99,130.0,29.53,40458,40458,40458,40458,40458,40458
2021-3-30 11:14:23,23.5633,120.4759,-3.8019999999999996,2,16.212,53.894,102.0,29.53,40464,40464,40463,40462,40463,40464
2021-3-30 11:14:28,23.563333333333336,120.4759,-5.205,1,17.776666666666667,52.565,129.0,29.8,40469,40469,40468,40467,40468,40469
2021-3-30 11:14:31,23.5634,120.4759,-6.165,1,18.7275,52.8325,129.0,29.8,40471,40471,40470,40470,40470,40471
2021-3-30 11:14:35,23.5634,120.476,-1.445,1,19.87,48.21,56.0,29.8,40475,40475,40474,40474,40474,40475
2021-3-30 11:14:39,23.5635,120.476,-2.4850000000000003,1,20.46,53.325,128.0,29.8,40480,40480,40478,40478,40478,40480
2021-3-30 11:14:42,23.563675,120.47615,-5.7,1,20.686666666666667,52.18333333333334,81.0,29.71,40483,40483,40482,40482,40482,40483
2021-3-30 11:14:46,23.5642,120.4766,-9.496666666666666,1,20.21,49.70666666666667,98.0,29.53,40486,40486,40485,40485,40485,40486
2021-3-30 11:14:48,23.5642,120.4766,-6.17,1,18.6675,55.14,65.0,29.53,40488,40488,40488,40487,40488,40488
2021-3-30 11:14:52,23.5643,120.4767,2.6366666666666667,1,15.43857142857143,48.41444444444445,128.0,29.62,40493,40493,40491,40491,40491,40493
2021-3-30 11:14:58,23.564344444444444,120.4767,0.8571428571428572,6,11.739999999999998,52.62285714285714,128.0,29.43,40502,40502,40500,40498,40500,40502
2021-3-30 11:15:7,23.5644,120.47673333333333,0.2342857142857143,6,9.959999999999999,51.457142857142856,128.0,29.8,40509,40509,40507,40506,40507,40509
2021-3-30 11:15:13,23.56448,120.4768,0.019999999999999962,6,10.92,51.1125,76.0,29.99,40517,40517,40514,40513,40514,40517
2021-3-30 11:15:18,23.5645,120.4768,-0.074,6,10.76,49.678000000000004,128.0,29.8,40519,40519,40518,40517,40518,40519
2021-3-30 11:15:23,23.5645,120.47682,0.5559999999999999,6,10.648,48.272,121.0,29.62,40524,40524,40523,40522,40523,40524
2021-3-30 11:15:28,23.5644,120.47703333333334,2.533333333333333,6,10.603333333333333,53.629999999999995,128.0,29.53,40529,40529,40528,40527,40528,40529
2021-3-30 11:15:34,23.5639,120.4777,0.064,6,10.7075,55.148,122.0,29.43,40536,40536,40534,40533,40534,40536
2021-3-30 11:15:38,23.5639,120.47771666666667,-0.29,6,10.28,55.7,128.0,29.53,40539,40539,40539,40537,40539,40539
2021-3-30 11:15:44,23.563871428571428,120.4778,0.6085714285714285,4,9.456249999999999,54.41142857142857,60.0,29.8,40546,40546,40545,40543,40545,40546
2021-3-30 11:15:51,23.5638,120.4778,-1.5,4,11.379999999999999,52.68,128.0,29.53,40554,40554,40552,40551,40552,40554
2021-3-30 11:15:56,23.5638,120.4778,-1.18,4,12.73,54.32,129.0,29.71,40559,40559,40557,40556,40557,40559
2021-3-30 11:15:59,23.5638,120.4778,-0.21,4,12.787500000000001,54.78,132.0,29.71,40560,40560,40560,40559,40560,40560
2021-3-30 11:16:4,23.5638,120.4778,-0.608,4,13.06,48.166000000000004,103.0,29.62,40565,40565,40564,40563,40564,40565
2021-3-30 11:16:9,23.563566666666667,120.47763333333333,-1.2977777777777777,4,13.21857142857143,52.98777777777777,127.0,29.62,40571,40571,40569,40568,40569,40571
2021-3-30 11:16:15,23.5631,120.4773,-0.96,4,13.21,54.09,127.0,29.8,40579,40579,40578,40575,40578,40579
2021-3-30 11:16:20,23.5631,120.47728333333333,0.1657142857142857,4,12.713333333333335,54.582857142857144,131.0,29.62,40581,40581,40580,40579,40580,40581
2021-3-30 11:16:26,23.563049999999997,120.4772,-2.02,4,12.92,53.1025,96.0,29.62,40588,40588,40587,40585,40587,40588
2021-3-30 11:16:30,23.563,120.4772,-4.0,4,13.41,52.21,128.0,29.53,40591,40591,40591,40589,40591,40591
2021-3-30 11:16:35,23.563,120.47715,0.09199999999999997,4,13.74,52.79,129.0,29.43,40598,40598,40597,40595,40597,40598
2021-3-30 11:16:41,23.56295,120.4771,-1.7033333333333334,4,11.5075,51.36666666666667,127.0,29.43,40603,40603,40602,40600,40602,40603
2021-3-30 11:16:45,23.5629,120.4771,-1.87,4,10.938461538461539,53.4,127.0,29.62,40605,40605,40605,40604,40605,40605
2021-3-30 11:16:58,23.5622,120.4765,2.49,4,12.809999999999999,50.24333333333333,122.0,29.99,40619,40619,40618,40617,40618,40619
2021-3-30 11:17:1,23.562160000000002,120.4765,-1.234,4,12.5,49.554,103.0,30.08,40623,40623,40621,40621,40621,40623
