lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp,Time
2.355603999999999942e+01,1.204798617399999898e+02,1.040000000000000480e+00,5.000000000000000000e+00,1.833809000000000022e+00,5.229106382978723211e+00,5.396000000000000085e+01,3.485000000000000142e+01,4.003658700000000000e+07
2.355603999999999942e+01,1.204798677399999889e+02,6.959847036328903336e-03,5.000000000000000000e+00,1.865909000000000040e+00,4.948255319148936238e+00,6.424571428571428555e+01,3.482731614135625620e+01,4.003688700000000000e+07
2.355603999999999942e+01,1.204798918700000172e+02,-7.243977055449328795e-01,5.000000000000000000e+00,2.036703500000000222e+00,4.531459923664121980e+00,6.678591817316841173e+01,3.477287488061126908e+01,4.003718700000000000e+07
2.355603999999999942e+01,1.204798948700000096e+02,-1.455755258126194773e+00,5.000000000000000000e+00,2.045853500000000214e+00,3.996154580152671887e+00,5.451189343482397476e+01,3.471843361986628196e+01,4.003748700000000000e+07
2.355603999999999942e+01,1.204798978700000021e+02,-2.187112810707456667e+00,5.000000000000000000e+00,2.055003500000000205e+00,3.460849236641221349e+00,4.223786869647954489e+01,3.466399235912129484e+01,4.003778700000000000e+07
2.355603999999999942e+01,1.204799008700000087e+02,6.100855920114125475e-01,5.000000000000000000e+00,2.064153500000000196e+00,3.198571428571428399e+00,2.996384395813510793e+01,3.462034236804564813e+01,4.003808700000000000e+07
2.355603999999999942e+01,1.204799038700000011e+02,3.858302425106990174e+00,5.000000000000000000e+00,2.073303500000000188e+00,3.232857142857142652e+00,3.484000000000000341e+01,3.457754636233951828e+01,4.003838700000000000e+07
2.355603999999999942e+01,1.204799068700000078e+02,4.776250000000000107e+00,5.000000000000000000e+00,2.082453500000000179e+00,3.670341394025604664e+00,4.298285714285714221e+01,3.458514204545454618e+01,4.003868700000000000e+07
2.355603999999999942e+01,1.204799098700000002e+02,3.787613636363636349e+00,5.000000000000000000e+00,2.091603500000000171e+00,4.511024182076813105e+00,4.678285714285713937e+01,3.462775568181817931e+01,4.003898700000000000e+07
2.355603999999999942e+01,1.204798957399999892e+02,2.558275862068965623e+00,5.000000000000000000e+00,1.981699999999999795e+00,5.351706970128022434e+00,4.635428571428571587e+01,3.465999999999999659e+01,4.003928700000000000e+07
2.355603999999999942e+01,1.204799017399999883e+02,3.858620689655172242e-01,5.000000000000000000e+00,2.011699999999999822e+00,6.398209169054441148e+00,4.637089871611983227e+01,3.465999999999999659e+01,4.003958700000000000e+07
